,B Cell,Epithelium,Myeloid,Stroma,T Cell,Unknown,rho_Spearman,rho_Pearson
CID007346-1,0.09202615781048414,0.03742697407869898,0.16913495382836619,0.030802910156119717,0.2937248250851891,0.3768841790411418,0.5509311503420488,0.3726379882827249
CID007352-1,0.21788568466956929,0.011766234831968673,0.19354605107251005,0.05495643151356048,0.4452742039896919,0.07657139392269961,0.5180514951921383,0.30011096009743954
CID007358-1,0.16455503112129782,0.06360144031604202,0.11775154723785346,0.008851900586947703,0.42350578411286827,0.22173429662499072,0.6035831497549791,0.35105018260957377
CID007659-1,0.12958154103951122,0.0479311194556692,0.07511180377226966,0.04991501756283149,0.46676346268527585,0.2306970554844426,0.6384109630450664,0.3773831896412141
CID007661-1,0.12458993320684046,0.062441900644174174,0.14300332031434146,0.004242678224733566,0.3405370452150368,0.3251851223948735,0.6700607098773207,0.38501798907827733
CID007664-1,0.2124861914741534,0.02878779977414044,0.16928458344887987,0.05141190473839407,0.3016447632904179,0.23638475727401437,0.5600006653802648,0.34942292339360614
CID007665-1,0.12144526036303246,0.036865971444579315,0.11601335287704474,0.07871905763541129,0.41368024371970885,0.23327611396022335,0.5129896026207093,0.2902941226161917
CID007666-1,0.15854037246942118,0.04614375558065889,0.11091455986757519,0.04037005830103536,0.4368669481179312,0.2071643056633781,0.6273855606758832,0.34247741549451594
CID007667-1,0.10402529602796617,0.01556752174633472,0.14621779195099976,0.0365396932402711,0.4412208485842086,0.2564288484502196,0.5869440750174695,0.37485294478678277
CID007672-1,0.1988839162648745,0.04148412830264779,0.16593354640629723,0.06323379075749494,0.4619226024437897,0.06854201582489582,0.5357520155685292,0.36362005276630205
CID007676-1,0.12380998407052446,0.03729589079898838,0.10578691558908676,0.04398641131151011,0.452017151158558,0.2371036470713322,0.5791101465002713,0.35392454305968823
CID007681-1,0.1983685084269919,0.01980206260812712,0.20077991572526893,0.011450647610653513,0.29963461762786214,0.2699642480010965,0.599452533488643,0.42577080874467876
CID007688-1,0.0783806569723414,0.1911422159285498,0.13710483924486208,0.002186101538127941,0.24605466481568478,0.3451315215004339,0.7225341822356748,0.32589425489852053
CID007694-1,0.13747893592747196,0.08978716933809111,0.07928082014158915,0.012310423856669332,0.40457572217125287,0.2765669285649256,0.4999346302098595,0.3306382462212597
CID007697-1,0.24448688647158603,0.015268608125543549,0.17529903539052732,0.06332455282312581,0.27879240843625475,0.2228285087529626,0.5247744529232997,0.3465910701407888
CID007704-1,0.09996113608404111,0.02894646634365025,0.07437446396688091,0.07876627485725236,0.44954784695772887,0.26840381179044637,0.6344983032803247,0.37239732629967015
CID007707-1,0.1445938513657147,0.042630318036379046,0.14134095154613044,0.03597983377211549,0.3271817191097699,0.30827332616989045,0.5878095171004897,0.33509088390906827
CID007825-1,0.16944721549932415,0.07504883515217907,0.1906335016355019,0.030509796732926045,0.2845291996844531,0.24983145129561574,0.46226462173131955,0.31303147917961804
CID007827-1,0.42678025586272184,0.026777267693962922,0.0005143052240681242,0.01770002540524897,0.39386310353012555,0.13436504228387258,0.5150024162017309,0.3102615971471375
CID007829-1,0.13275108097214858,0.03275358905938243,0.08352321883097065,0.046096100287871936,0.46661818747954625,0.23825782337008017,0.6583549783549785,0.3417223235880884
CID007845-1,0.11837207823261336,0.10492218927711419,0.12537961093351047,0.0009203932544290672,0.2904078534797796,0.3599978748225533,0.5706692514031964,0.37235118192332106
CID007847-1,0.13558927183124184,0.0008658782763783973,0.1644150290639256,0.04458282402967496,0.30918468579333896,0.3453623110054403,0.6185873976977844,0.39721899305918373
CID007849-1,0.22126243696378492,0.047459825462469483,0.19156744088750957,0.02040547623016076,0.2796347734594893,0.23967004699658598,0.4613381521638402,0.3666103771089152
CID008109-1,0.17538679071881813,0.014202688918802317,0.17584160016100933,0.05345322220935106,0.4044665317298315,0.17664916626218768,0.6086061293306676,0.34240447840659416
CID008114-1,0.16277789723822797,0.07946494808000762,0.05673881214614457,0.011637254525042282,0.41356689276582037,0.2758141952447572,0.5776383993365125,0.32863830391264015
CID008122-1,0.14269479606466573,0.018593613818058324,0.193882467667522,0.054256691147856924,0.2897349167559018,0.3008375145459952,0.4566411029214288,0.31123371173351844
CID008457-1,0.13909979671081243,0.008900253266742406,0.14463218415393395,0.3391928838326877,0.22454400200627614,0.1436308800295475,0.5587530773837248,0.37487542895414905
CID008459-1,0.2339440868870988,0.04913524427268467,0.13348967023120584,0.22184862118472692,0.1945194008219609,0.16706297660232286,0.5347474246556815,0.4197767249548643
CID008460-1,0.12310581160012145,0.030535690836481326,0.09033207257607259,0.13709915679646403,0.295950823541062,0.3229764446497986,0.5744001317035026,0.3464735305288469
