,B Cell,Epithelium,Myeloid,Stroma,T Cell,rho_Spearman,rho_Pearson
CID007358-1,0.4317950735522332,0.03742905541739175,0.04984535408234274,0.24425542245245066,0.2366750944955817,0.8628642283670526,0.6566860839431045
CID007659-1,0.37186847673104056,0.10034798806337444,0.04570810623190099,0.07914466282043885,0.402930766153245,0.7795697206790616,0.6567627002742433
CID007661-1,0.162460177324839,0.10174775555214817,0.061268381686075186,0.25007477260611843,0.42444891283081926,0.7955776982685453,0.6333582153466542
CID007664-1,0.14793427077237184,0.13780889660048587,0.07385897156699357,0.40881448379195623,0.2315833772681925,0.7607322999111196,0.6588877317882335
CID007665-1,0.29602728373243503,0.06758212375957741,0.03373568615829439,0.38761589761313353,0.2150390087365596,0.8559132728397086,0.6503738437883495
CID007666-1,0.4410975247666258,0.056918995504072464,0.026159721931507944,0.23811857637704692,0.23770518142074698,0.8199650152948208,0.6280513609514559
CID007667-1,0.3903501669127095,0.07110888445261326,0.042089611493310544,0.08511638767262986,0.4113349494687368,0.8339587304653338,0.6839906523044774
CID007672-1,0.4275777187156283,0.029973220595663173,0.04924797731794171,0.4382208220381609,0.05498026133260597,0.8222899843426897,0.6067684217704368
CID007676-1,0.3472249961661567,0.14055248442595944,0.013248678624370683,0.27113333167355275,0.2278405091099605,0.8332723052881726,0.6469596168382704
CID007681-1,0.4077191221130745,0.19507752878822243,0.019961115367605003,0.12274402890007984,0.25449820483101826,0.7753724232132343,0.67038984250916
CID007688-1,0.02146635294553834,0.6066633981774536,0.001293239902225482,0.3062584277039704,0.06431858127081216,0.7558289719751907,0.6507450992385692
CID007694-1,0.1935536160625273,0.15727357842442,0.017835915205452694,0.285003619102411,0.3463332712051891,0.7745392961970539,0.619241102315094
CID007697-1,0.22941913963106264,0.06291202447295817,0.05549595441952087,0.34938956337570465,0.30278331810075354,0.827849183011544,0.6638761092402305
CID007704-1,0.18331912172262277,0.07446682265907831,0.04028350272460242,0.3074184744225609,0.39451207847113556,0.8701168147252506,0.6498656882145006
CID007707-1,0.39715985191627595,0.2332226545228726,0.016297075517892903,0.23602266602080801,0.1172977520221506,0.732834949040762,0.6283450124871666
CID007825-1,0.44776879683768833,0.06043540581634109,0.026727100197642947,0.02931596222460864,0.43575273492371897,0.8164645033817743,0.6840650431536106
CID007827-1,0.4221228512330628,0.06503849616228682,0.0302542425209832,0.055013934191060765,0.4275704758926064,0.8304489785616027,0.670731029470418
CID007829-1,0.3090602613011127,0.008331758548740976,0.026286881815863285,0.089973133218991,0.5663479651152921,0.8977813041531182,0.6379345535317988
CID007845-1,0.06879866757971352,0.09393897559342623,0.09137433158815286,0.4304573343717821,0.3154306908669253,0.8468839000035161,0.6409022817308647
CID007847-1,0.41590539790930514,0.07729933449692601,0.06412725117513428,0.14212877267837942,0.30053924374025526,0.8272722478112583,0.6722927365839478
CID007849-1,0.5192263247507817,0.10858028906199325,0.024693460531817958,0.18365373925939704,0.1638461863960101,0.8218301695275836,0.6196839079927356
CID008109-1,0.45791760764256134,0.07943205019965002,0.056561642824245466,0.04027599557317353,0.36581270376036973,0.8011667663317615,0.6472485725743198
CID008114-1,0.38572918134069045,0.047177655542913,0.08763669891315487,0.11394094281871298,0.36551552138452875,0.8449110703809535,0.675241222534908
CID008122-1,0.27044504363532845,0.1901854746841149,1.6555152778729826e-05,0.34362495556293027,0.19572797096484756,0.7549977532424097,0.6475053008372141
CID008457-1,0.06508776115412214,0.029683908423322417,0.05468603871769841,0.6119532157805881,0.23858907592426887,0.8956039890256259,0.6874898047288538
CID008459-1,0.1867519062127761,0.12991087145569338,0.03451507225690314,0.4687269914542605,0.18009515862036687,0.8184443233360289,0.6215153324189834
CID008460-1,0.1372638649565301,0.051810469249100065,0.019162566606790655,0.6907760688155418,0.10098703037203738,0.8375627617964437,0.6203466571395294
