,B Cell,Epithelium,Myeloid,Stroma,T Cell,rho_Spearman,rho_Pearson
CID007697-1,0.10416205399961369,0.03731517917999103,0.09558027974853503,0.5593155041119544,0.20362698295990586,0.9028996643012989,0.7382091371325041
CID007704-1,0.2908246094849672,0.018109570035897173,0.028004701374960552,0.32913641331489585,0.3339247057892792,0.7553923257095618,0.5736902245740779
CID007707-1,0.3742732428691229,0.3247236364302214,0.001128114496522128,0.1757307248329373,0.12414428137119625,0.8411927113936222,0.7295491317228078
CID007825-1,0.015978220140397847,0.3781817940205597,0.06893072027563726,0.0006411987618112333,0.536268066801594,0.9066072191656429,0.7809890150809223
CID007827-1,0.3645545153255076,0.1832586410898599,0.0008993519886531975,0.002720447940639931,0.44856704365533934,0.8495724669540171,0.7746790897706176
CID007829-1,0.015410837067782906,0.00011549740473809744,0.2510388682040515,0.3595492880018252,0.3738855093216023,0.7754495039955911,0.686132584043564
CID007845-1,0.24662671515134132,0.05847542667539796,0.06493189293193714,0.3257515965074648,0.3042143687338587,0.7717867509426798,0.5509073365367304
CID007847-1,0.2796553116307028,0.11174394370575991,0.0013636492551989325,0.2786563982424798,0.3285806971658585,0.892760803375888,0.740217473400082
CID007849-1,0.3437101879135747,0.23175425014031756,0.01270843748046377,0.2147044311811609,0.197122693284483,0.8527672800598258,0.7097401734867343
CID008109-1,0.3799698250936858,0.20313654624691468,0.11063085567645364,0.003228205992831835,0.303034566990114,0.846006823887613,0.7286102204307796
CID008114-1,0.29497951304854797,0.002358763108913621,0.21337293762824155,0.20164202778301782,0.28764675843127907,0.8215134793095372,0.6633032613535705
CID008122-1,0.01806247753891335,0.39453519123873076,0.005179693771535275,0.3011918673568267,0.2810307700939939,0.778408787927265,0.6721064989869139
CID008457-1,0.003773731538215394,0.00033510091481983925,0.17106423681108496,0.592414421294098,0.2324125094417817,0.8274851887572334,0.6606214061426847
CID008459-1,0.1295654521737316,0.26866204616105266,0.004927835035894883,0.39928785180032295,0.1975568148289979,0.8296448507024197,0.7012785001185694
CID008460-1,0.371274086644716,0.04907446400661362,0.010208330705551806,0.5499624922950823,0.01948062634803627,0.779908759682802,0.6340183782575949
