,B Cell,Epithelium,Myeloid,Stroma,T Cell,Neutrophil,rho_Spearman,rho_Pearson
CID003366-1,0.019070111655005436,0.0007453129302105662,0.23008569575447713,0.49573577203147956,0.2195631957204532,0.0347999119083741,0.8661197398662228,0.7634008416171862
CID003367-2,0.23699855990671,0.012187070674778902,0.07320117335643933,0.384960211800179,0.29231294363091515,0.00034004063097760036,0.8877584470653714,0.7199045672026184
CID003368-1,0.16451458690457987,0.23423720340581722,0.002482439887999854,0.2543112073284943,0.33812431987757074,0.006330242595537976,0.8765281877744979,0.7453946161124072
CID003369-1,0.06821459875507879,0.3360422966248995,0.03461008622809362,0.2848717355227942,0.25607958034126277,0.020181702527871187,0.7592461836805728,0.5146961575466306
CID003370-1,0.23514574407880479,0.2418315283736455,0.0004000342206650471,0.18232721617052114,0.2990909005192123,0.04120457663715132,0.8901838655113244,0.6695245687958712
CID003371-2,0.2638688058456083,0.14088119224664966,0.0025918500218258815,0.31315770964562384,0.249904330166365,0.029596112073927185,0.9017206550753913,0.7384721598019677
CID003372-1,0.189364100109011,0.1749744746095921,0.04221677656320902,0.29066491975710845,0.28994053890976695,0.012839190051312479,0.8777315722302623,0.712677500709304
CID003373-1,0.037710709078434275,0.43431026775672427,0.00036608302364609275,0.31945064164066295,0.18452143685592134,0.023640861644611055,0.7674718188306398,0.598851934630119
CID003374-1,0.0007583085855554462,0.7895734028904944,0.00450252127716376,0.1838446101870473,0.02021280844489636,0.001108348614842721,0.9358704400159952,0.7930349836957704
CID003375-1,0.0030767533084679164,0.5150351341906062,0.0335006359762792,0.42140639487214815,0.0029445292548911897,0.024036552397607273,0.9327472639537201,0.7503294805487962
CID003376-1,0.026409074578810292,0.42664889888781016,0.011766801098190931,0.3762829534569717,0.09064808086983679,0.0682441911083801,0.9258578049718797,0.7951905765828199
CID003377-1,0.029688679198658932,0.27719967935749795,0.18460698177118615,0.24646079681435695,0.2392530398174448,0.0227908230408551,0.7422498307874809,0.5101461252496555
CID003378-1,0.011225919730382155,0.611232869478268,0.002033584030983205,0.18301245697743485,0.1904684238335441,0.00202674594938761,0.9349210589586728,0.7942071029689437
CID003379-1,0.002109704020106961,0.5994961064424226,4.0458987839942595e-05,0.19762860795154652,0.15661862904606533,0.04410649355201871,0.925371687136393,0.8111316963814564
CID003380-1,0.011155216372686348,0.4493831460463776,0.028151965047852296,0.211380386711097,0.24983106198232105,0.05009822383966576,0.9117170530843846,0.7597694340057123
CID003381-1,0.015146287091047895,0.2602661801141874,0.03848519916638715,0.2710255887654841,0.3747851411456622,0.04029160371723126,0.7554020798602842,0.5614117230475054
CID003382-1,0.011299517202388575,0.3139704624394914,0.017822470094323202,0.270505614946657,0.3441412716029,0.042260663714239845,0.7691587484641162,0.5464790902336355
CID003383-1,0.03549980723548416,0.3745954559907053,0.003687415597968029,0.38386417632800673,0.19669555833369143,0.005657586514144356,0.9007601002775794,0.7140471851112365
CID003384-1,0.04867897878489227,0.42678293482520124,0.00012187397821759993,0.3524246319783111,0.17184410053063595,0.00014747990274184973,0.9281612053105265,0.802854102095498
CID003385-1,0.019695669723081993,0.49505731941658887,2.1511462338627938e-05,0.413024396631382,0.07166298997165108,0.0005381127949573966,0.9217424952941872,0.7666588713302999
CID003386-1,0.009356030921080576,8.178207471278506e-05,0.3685821840588189,0.35761281700392406,0.23328739271357402,0.0310797932278897,0.728400076904471,0.7086370442104541
CID003665-1,0.012614892503956693,0.5945644080798953,0.015465246875834879,0.14181361675040555,0.2154650303367373,0.020076805453170227,0.7583934165382129,0.6291121338183212
CID003666-1,0.020716669121283286,0.6615023719485804,0.006016272685489506,0.2899375394592112,0.007342830194518445,0.014484316590917186,0.9227428490440928,0.8313039402664317
CID003667-1,0.05861878707367578,0.003329640181578074,0.163223227445086,0.5524751343425853,0.2053992810152653,0.016953929941809543,0.8470942409975513,0.7128183083492046
CID003669-1,0.08979533622756648,0.013410630098789398,0.16064662568106386,0.5145103694397243,0.22009613392908087,0.0015409046237751319,0.7990970236081045,0.6619535126640607
CID003670-1,0.07493323650108114,0.0033293814265504883,0.13988252684869884,0.5495859052839766,0.23169461107599107,0.0005743388637019465,0.8058219992812347,0.7055464988650163
CID003671-1,0.05200714359782878,0.0004376199263470205,0.3611715157620575,0.4281541872503898,0.15692892117626525,0.0013006122871116717,0.7953955546715727,0.6581102282065213
CID003672-1,0.2200433641809518,0.0642045475086276,0.004356836093605452,0.3217230145404991,0.3718982342681156,0.017774003408200397,0.8730543983883459,0.7200424263904107
CID003673-1,0.000205877807329062,0.47585620689740804,0.057085968935012846,0.2664949779095371,0.16594593653870407,0.03441103191200887,0.9238356333803993,0.785201678046958
CID003674-1,0.25384269936735426,0.20051071290969064,0.012437877812565924,0.260727321276604,0.24597855178711722,0.026502836846667967,0.7917848795937956,0.6342803190295568
CID003675-1,0.12638737910324765,0.35581883523626395,0.0038835605830202383,0.3694425023322376,0.13764430207433634,0.006823420670894269,0.9069066679926407,0.7094382146718318
CID003676-2,0.05048070944942126,0.40933555966146207,0.005389874710534894,0.3894250011759081,0.1325291194662565,0.012839735536417112,0.9333858488895402,0.8058900805657784
CID003677-1,0.023273724373627416,0.34436344468059144,0.006959544923271833,0.13646354395989635,0.46952225312334706,0.01941748893926593,0.7913552691578468,0.6627824374734242
CID003678-1,0.026592771408583894,0.5017880703716809,0.10960927520656741,0.15239058557690646,0.20506987204785926,0.004549425388402012,0.902234382124943,0.7673570617224481
CID003679-1,0.327150742481115,0.1857246864708474,0.0021625773651513715,0.13588118106707298,0.32331532107312305,0.02576549154269032,0.9058481567650418,0.7524226154891748
CID003680-1,0.0006874454041766898,0.4415696687781009,0.008323698025470365,0.17735262661027848,0.37169390451325823,0.0003726566687153802,0.8202401670727463,0.673517409521323
CID003681-1,0.10055888956865089,0.5110544893237123,0.014210461721498544,0.22543186840492493,0.1295485132174235,0.01919577776378981,0.9012914231148976,0.7362336105506011
CID003682-1,0.02869360364524763,0.6071594338581932,0.03524981479733057,0.19111239093225488,0.10606548362650832,0.03171927314046549,0.8957326311232957,0.7831291158827572
CID003683-1,0.0016750494265329225,0.6031624732446712,0.0009937539233155549,0.391756254319406,0.0006967667458525845,0.0017157023402217394,0.8973624211006311,0.7884071264244473
CID004696-1,0.14196014530885043,0.2242087675578149,0.004007270601991214,0.3200309539364866,0.30629992718661336,0.003492935408243554,0.82284721200253,0.6423326000261409
CID004697-1,0.0922005446002044,0.13541212446098652,0.04192947435271278,0.4304174724736462,0.29884364453064194,0.0011967395818080827,0.8144742842057264,0.623713896735789
CID004698-1,0.21795015211089278,0.12374167143161949,0.00048621173904680537,0.380354682563513,0.2773845278191066,8.275433582119496e-05,0.8415316677466581,0.6215844509533897
CID004699-1,0.018771570709821838,0.27943594813596034,0.0028234197571371388,0.443718845681025,0.25505757445382804,0.00019264126222762168,0.9287157702738379,0.7575299544024658
CID004700-1,0.001115619527363667,0.3532014509916517,0.005696318766911694,0.4496504082202404,0.18003508236530288,0.01030112012852981,0.9264977619824012,0.7871277392880223
CID004701-1,0.007753697245221911,0.2315453746281032,0.0007721395158135192,0.5478988953389902,0.20789085328251922,0.004139039989351955,0.9205198358413134,0.8035729061079242
CID004702-1,0.01619538013999716,0.45612885304396605,0.0006710153712067637,0.4751589479342334,0.05177211805443952,7.368545615699576e-05,0.9259448108987581,0.8189160490229869
CID004703-1,0.21355534527943584,0.17265579710038043,0.010043942514907405,0.368411503287322,0.2196367616391561,0.015696650178798274,0.8835702796538281,0.7171809830704096
CID004704-1,0.03425994551017274,0.22610769743103176,0.0008380042655692278,0.5201252476948727,0.21696116001750332,0.0017079450808503301,0.8709249018453538,0.7268746891044819
CID004705-1,0.11236242192437773,0.2952814846348198,0.09035546212915692,0.2021023113593808,0.2509085415720049,0.04898977838025978,0.8898361645476778,0.7192118578023151
CID004706-1,0.07429380589517001,0.3202897340423323,0.021853047153264252,0.29759240865442566,0.2455176796575966,0.040453324597211085,0.9117767033945051,0.7889146205052812
CID004707-1,0.22685363531811467,0.23538670137383116,0.008683628820353664,0.27866021593121687,0.22751180939850174,0.022904009157981922,0.8634642216464024,0.6936734437595955
CID004708-1,0.008296196002764565,0.38444834816497203,0.009563529765206314,0.1671967000411232,0.4283729463850666,0.002122279640867293,0.8296981691730656,0.648196015988346
CID004709-1,0.17113033611656087,0.0438296268373291,0.002520147810879894,0.40870812449512933,0.35850173686876907,0.015310027871331637,0.894201646386829,0.7046231034784441
CID004710-1,0.07657893051965102,0.18077257196806784,0.0024578489771003766,0.37561858920830665,0.3640986683149134,0.0004733910119606042,0.9000997587395023,0.7591522521916905
CID004711-1,0.15827026888345808,0.20925700518867854,0.0004545178485452023,0.40424059691091635,0.2265308294175992,0.0012467817508025464,0.8652054251774077,0.6824961372590043
CID004712-1,0.2755827258214419,0.2631457374311876,0.01693725686593914,0.11926718532880393,0.3160133926501699,0.00905370190245754,0.8036935704514364,0.6248613440732389
CID004713-1,0.03177315830994732,0.32572590710190485,0.000246634097564111,0.37146807706934126,0.2699006968019291,0.0008855266193133467,0.9220561148805608,0.8047863422075141
CID004714-1,0.0004024973439399908,0.3981512773964716,0.0007047719028403749,0.4056094056577672,0.19490938413593037,0.0002226635630505253,0.9247438020495836,0.78263900645748
CID004715-1,0.006271583827037007,0.6072463624425187,0.005932868523076477,0.3783078999839325,0.0016853738445355313,0.0005559113788997839,0.8968698722092387,0.8033548780235723
CID004716-1,0.01483163223629538,0.41728446021307,0.00031613978400545783,0.4293564055890902,0.1381393849342088,7.197724333023012e-05,0.9071826363681567,0.8450229044538624
CID004717-1,0.0015763435176708522,0.4480912435444605,0.04474062024898755,0.21795392898125632,0.25900716247262257,0.028630701235002207,0.9119399044807642,0.7584109136978132
CID004718-1,0.008002163765215077,0.6295217795737218,0.002925487143226733,0.272677338326437,0.08681585981870102,5.737137269841853e-05,0.9243473720849287,0.8081446717431218
CID004719-1,0.0016285672657627799,0.4614458983067453,0.0001439734698298692,0.4764674325383966,0.06030172377041772,1.2404648847638282e-05,0.9355939448342402,0.7704980167856785
CID004720-2,0.1030144164407733,0.25310681911583505,0.0006427512971370979,0.45278045850399834,0.1871706896417373,0.0032848650005190055,0.9108872075768957,0.7401433812314413
CID004721-1,0.03842801479928142,0.2569148310159112,0.20167149414725327,0.17186933416850858,0.25628508911627707,0.07483123675276851,0.8328797369621044,0.67567945713449
CID004722-1,0.02335875936220046,0.5295039152773872,0.0027771750357910847,0.26313556334878585,0.17515253644797507,0.006072050527860414,0.9240390830888567,0.8180709162249767
CID004723-1,0.002594107323565338,0.4961083923663371,0.00014744410805255694,0.41734936012574636,0.07971727523089978,0.004083420845398912,0.937638898888809,0.8405145172617934
CID004724-1,0.0035291425987435694,0.4665367381291209,0.007539592083705244,0.4519960377699946,0.06958831175794436,0.0008101776604913399,0.916125470996232,0.7806901293296379
CID004725-1,0.2889850477271557,0.208045350919199,0.062095439953378025,0.18354408975201175,0.2534827515039834,0.0038473201442722604,0.8918027543561194,0.7805169750066866
CID004726-1,0.10868521486342977,0.2962832636932297,0.05777655014354387,0.2585105792275615,0.22727639709151604,0.05146799498071912,0.8916822338931354,0.727298157664841
CID004727-1,0.09813903005295986,0.4320679010139828,0.00473474414764783,0.4005699060783878,0.05602807525906102,0.008460343447960685,0.9068659011421549,0.740466321673542
CID004728-1,0.07813622857966623,0.3553511715200049,0.00016484665529058247,0.27705842808917336,0.28733159158536337,0.0019577335705014743,0.9177288853878519,0.7655989015693511
CID004729-1,0.03089680211521737,0.3550143860832317,9.236892769327265e-05,0.43863708221395364,0.16633034769212854,0.00902901296777553,0.9187366501067992,0.7885531293169404
CID004730-1,0.17330065135184916,0.3598500514151628,0.0023228758464943757,0.31386700875878737,0.15004714102457972,0.0006122716031264164,0.8939892411496546,0.7412709160163621
CID004731-1,0.21619229888398347,0.17606041718343646,0.0008575109873635935,0.2186258471357503,0.29080568535718293,0.09745824045228331,0.7749465466660037,0.6018796417764478
CID004732-1,0.0019368046854165053,0.587574812003555,0.0006467899966248358,0.3976530947482407,0.011032008867948065,0.0011564896982149586,0.9302136143922451,0.8385756852120486
CID004733-1,0.015840216943154475,0.340599219512763,0.000387259918619234,0.4973680600245566,0.13991699769050384,0.005888245910402868,0.9079096540138313,0.7517755289865073
CID004734-1,0.12939371658489934,0.2695990042855372,6.189183821372569e-05,0.5232797137838541,0.07751803452805785,0.00014763897943787283,0.8552980098323147,0.6622193566170177
CID004735-1,0.0024096784446586534,0.2749393867214834,0.010012651267874775,0.30352906191869616,0.3963228786993388,0.01278634294794824,0.8004750825898719,0.6500279724255323
CID004736-1,0.015335341113041332,0.46830391731940224,0.011851935164764668,0.33984976324822125,0.11052059500228519,0.05413844815228534,0.9167927880502731,0.7222837220018291
CID004737-1,0.031107962263164802,0.4139030903727901,0.0026524898876192833,0.44547144252104304,0.10203229900026856,0.004832715955114151,0.9287562231294058,0.7327848635018064
CID004738-1,0.02256171800164241,0.5195459213505066,0.00014875454259378226,0.38832758594518035,0.06865911489929892,0.0007569052607779129,0.8849304089974087,0.7903005366007433
CID004739-1,0.13862539774841645,0.19881560070564253,0.002069576725733558,0.4194629157682055,0.23804932685383187,0.002977182198170115,0.9060616994832827,0.7687459038630201
CID004740-1,0.09238484104090784,0.3396886748647157,0.0005630880293760674,0.3773552989736179,0.18967090232400496,0.000337194767377601,0.9264096523065967,0.8190505168940423
CID004741-1,0.017461557431760834,0.2866505684791807,0.0007006395226539778,0.5293036601229164,0.16534180947315982,0.0005417649703282931,0.8674360806296982,0.7263688793298845
CID004742-1,0.26232986257022567,0.18768256476739276,0.0009379564875168779,0.4709465459713631,0.07591762814752054,0.002185442055981054,0.9039698318251603,0.7832681175320763
CID004743-1,0.2002869845702609,0.3354165094475933,0.004880509767137664,0.43063487419212254,0.028227510876733714,0.0005536111461519086,0.858769792563553,0.7311157428762529
CID004744-1,0.16870772389083427,0.2672130054435336,0.0004023307837860628,0.4109322207348624,0.14086341594572807,0.011881303201255532,0.9029615763073896,0.7795811134784036
CID004745-1,0.09728736902706002,0.3285010191542363,8.739045540814558e-05,0.3808249203914532,0.19024946280971117,0.0030498381621311237,0.925216320812786,0.7768679911303451
CID004746-1,0.020811581526098043,0.4709557098448835,0.0013660443580482886,0.41029640936508954,0.0873756992709056,0.009194555634975003,0.9270676354820375,0.7525280653326857
CID004747-1,0.2583882798149211,0.15474404754258142,0.042946734389728375,0.22692184261641762,0.2954660373717094,0.0215330582646421,0.8542413972826945,0.7503985852825826
CID004748-1,0.0108298291687428,0.34170183586383324,0.0002269523322887586,0.42291392102833364,0.2215472553847405,0.002780206222060996,0.927904576763386,0.7885517516155258
CID004749-1,0.010682850910336224,0.5950814602499075,0.011118958629576731,0.3713075601453034,0.009098478056042796,0.0027106920088333097,0.9253837645599414,0.8388057679715109
CID004750-1,0.06029503677075008,0.38756353809674315,0.03562801680645299,0.35167014100888444,0.15680371390779868,0.008039553409370624,0.8894682599764635,0.7709583616404582
CID004751-1,0.31325030606146015,0.24726849177567886,0.0009959729675539841,0.17568822754939176,0.2607438520095832,0.002053149636332098,0.7974213662938096,0.6356076762429407
CID004752-1,0.25390718548070496,0.1763357287581184,0.02696104167570404,0.19551230661635524,0.31914147327838877,0.028142264190728416,0.874686530911181,0.7579666357150336
CID004753-1,0.27021475150845187,0.2504477782865232,0.0032208394537175753,0.23433073854370248,0.24035407825416286,0.0014318139534420717,0.9050971291651632,0.7552552692197086
CID004754-1,0.015506352988812588,0.4223809691517746,0.008202992442449543,0.40351256621530024,0.1489325972825605,0.0014645219191024906,0.9213789395126337,0.7610509822293823
CID004755-1,0.004912550127206667,0.5669149552730476,0.0024966501867069186,0.2527242625818911,0.16494782251372253,0.008003759317425124,0.7896178383336597,0.6551193248292893
CID004756-1,0.23389800938289482,0.271373171422285,0.0022812739895316228,0.20013794149006248,0.27536363745119896,0.016945966264027203,0.9095308509208228,0.752175768597794
CID004757-1,0.08877588704433989,0.3787775551017508,0.001771826636650152,0.22579235595774544,0.2809052009837841,0.02397717427572957,0.9177957734400712,0.764138432787941
CID004758-1,0.0009717190259135834,0.436886561041398,4.6972378517666094e-05,0.5321670141053754,0.02942200216614416,0.0005057312826511759,0.9025415796673627,0.7896832141880356
CID005704-1,0.009444813613405262,0.060423936316558326,0.00812227167412875,0.7025240642848075,0.21158828608340288,0.007896628027697309,0.854149421139891,0.6721920364447818
CID005705-1,0.03340721938987456,0.004530665581546312,0.09352379930365054,0.723167058035577,0.13425398736458563,0.011117270324765918,0.8847745015165829,0.6674395596501893
CID005706-1,0.025684679587396404,0.24499139443922477,0.01805488194491337,0.39779258161278197,0.2236258404923638,0.0898506219233196,0.8584033613445378,0.6377246363026366
CID005707-1,0.0979113002714807,0.006287607222182146,0.15717738748638704,0.5091640239351716,0.22563438252985238,0.0038252985549261844,0.8382924767540152,0.6577960560015181
CID005708-1,0.2679978219331449,0.003270712311492805,0.09403731591046842,0.4302253483702993,0.18703863381458755,0.017430167660006917,0.8168216398985629,0.6750504419814355
CID005709-1,0.31724595654034304,0.31674153105155767,0.003538202908605221,0.15279131035400884,0.2090168784807112,0.0006661206647740529,0.7739509413404462,0.6584347851323337
CID005710-1,0.09998739382996463,0.2699062174682902,0.0022691089638239817,0.44694883147256964,0.1758040451575555,0.005084403107796059,0.9043462129098087,0.7372882438381192
CID005711-1,0.0037171144228736455,0.2843209826871551,0.0007635401105337538,0.5846927920877706,0.12409576682209263,0.0024098038695742658,0.898668232619457,0.7394901016957881
CID005712-1,0.04911917369300438,0.416216946071066,0.002332613490804956,0.35931950810530383,0.17161093647930015,0.0014008221605205198,0.9001447231025702,0.768428161991453
CID005713-1,0.04260666936002487,0.2714277206072474,0.037646972950867885,0.4711469789709244,0.16358051175155008,0.013591146359385362,0.8819686667940183,0.7120075542096358
CID005714-1,0.04205349538105909,0.3729265296493354,0.0018274031293808786,0.4984961511493056,0.07271298708934074,0.01198343360157837,0.8926579861030636,0.735838265785722
CID005715-1,0.1507702438603926,0.0009691199016487465,0.007624558626457038,0.6888532700924465,0.1305769085238343,0.0212058989952209,0.8926191217689193,0.7237941390396513
CID005716-1,0.0666992714188174,0.4279414779098864,0.002439542512503522,0.3271391983628126,0.15659396248363652,0.019186547312343465,0.9266868877728607,0.8086944649529446
CID005717-1,0.08003552166655353,0.34530615147943333,0.001105235080732711,0.3176147498509098,0.24871344054126157,0.007224901381109043,0.9052075312240445,0.7560938265118348
CID005718-1,0.14817338969043964,0.2139152108223015,0.0013119401821897097,0.4074851647665803,0.22178331888085764,0.007330975657631214,0.8979866658176561,0.7412415362613692
CID005719-1,0.0015344747484806027,0.09168108136196275,0.025649168752059335,0.4522748645682306,0.42827981898370737,0.000580591585559377,0.8376654168108633,0.7421555344653045
CID005720-1,0.0274763080924624,0.21665927643567323,0.10478669862226138,0.4441860605317808,0.1812975301336098,0.025594126184212536,0.811783794746983,0.6857198113778248
CID005721-1,0.11765860558802162,0.07842609509446868,0.005949160818340055,0.5611851443116825,0.23152411971600773,0.00525687447147935,0.8200035417468139,0.7256689344564113
CID005722-1,0.009866305053957424,0.4620781879894187,0.0003828951596226072,0.3937944409017077,0.1326417466644094,0.0012364242308842866,0.9376872393304877,0.8378002915789056
CID005723-1,0.0010795789863283169,0.37651459393750314,0.0030138534835249405,0.46421938048626415,0.1533793762119606,0.0017932168944188216,0.8943830877098649,0.7926222473580993
CID005724-1,0.10798502558197211,0.21163531823902887,0.001247952839725198,0.5619198632696851,0.11694569187493323,0.0002661481946554281,0.8952297398961848,0.740078130436355
CID005725-1,0.020764204018752737,0.1318919808561084,0.01835396162343383,0.4507002123796243,0.3189890815237475,0.059300559598333275,0.9054060746704778,0.6879347658521151
CID005726-1,0.3014023423590632,0.17012390726745358,0.0030669492389510072,0.4287488984031441,0.09395042645669152,0.002707476274696546,0.8391005465139455,0.6391250146788413
CID005727-1,0.035095493284942034,0.45870181345077243,0.00046670585544058717,0.39457490153382846,0.10437452840106774,0.006786557473948632,0.9136646402883162,0.7668769954123562
CID005728-1,0.00016618624880818835,0.4919991872444202,0.0007906251130728525,0.5036390377557148,0.0033466925784342376,5.827105954964055e-05,0.906098302534346,0.8279839810194786
CID005729-1,0.0006082214260363763,0.437363314094507,0.0007389971905999876,0.5182224765756335,0.04270910127482119,0.0003578894384019303,0.9064152246281962,0.7993540058980627
CID005730-1,0.0073838709801477016,0.4491232363751539,0.0022977987842678718,0.5291712543957107,0.005990025074217797,0.006033814390502049,0.8996966834070906,0.7967464868928233
CID005731-1,0.05761422675586089,0.350675859901253,0.0006767592564227146,0.5370528060818379,0.05189768176448233,0.0020826662401431024,0.8580051359589125,0.6799852301827575
CID005732-1,0.20879231672370743,0.31541913499004526,0.004414491283723996,0.36671880378537,0.10454539824389278,0.00010985497326053188,0.8669035973156002,0.721754540795217
CID005733-1,0.014982355132829039,0.32620637131383096,0.00016642562425409727,0.5210358792240904,0.1352608824988245,0.002348086206170935,0.9096416939647141,0.759076114290223
CID005734-1,0.0004347444542896906,0.4825705824646553,0.00014041579372203825,0.5162131901153837,3.940442767894502e-05,0.0006016627442703762,0.8712247028989111,0.8026858955410577
CID005735-1,0.06197662787206647,0.324703951418206,0.0008674353708362582,0.5274479766235175,0.08492193020816488,8.207850720884358e-05,0.8747426781363432,0.7659473116812868
CID005736-1,0.0024208072740273473,0.4933540720686076,0.0007685070218339256,0.41490408548602675,0.08625982682774386,0.0022927013217605655,0.90702365345387,0.7874074723272055
CID005737-1,0.0005835328286549415,0.46198946862685786,0.00016700336962144138,0.47495608031350256,0.06230297389000051,9.409713626999926e-07,0.9295476083595191,0.8039682379978671
CID005738-1,0.18011154869982662,0.27581224326859904,1.2319648337889026e-05,0.37342860694450564,0.17039145316656093,0.00024382827216984246,0.8604835974711609,0.7420855384775782
CID005739-1,0.015584979647385588,0.34199891280523986,0.0034717542518752855,0.44163891659141163,0.19612098162643887,0.0011844550776487705,0.8952571124993132,0.7560292034575298
CID005740-1,0.005826358777135774,0.3163685380010362,0.004410601008455367,0.5108125878345876,0.15218671019995533,0.010395204178829734,0.9117407060743514,0.7435732695064848
CID005741-1,0.041048856578469135,0.2384955346968034,0.0011397540718913858,0.6325515124898893,0.08440384837974739,0.002360493783199429,0.890408234299637,0.7848530601376454
CID005742-1,0.002537309841009653,0.5846103384918497,0.0010398309040455967,0.4106710133013911,0.0009366268969333824,0.00020488056477051904,0.9085349991756279,0.8077622488791038
CID005743-1,0.2598395912795434,0.1219517462095943,0.08193301443130153,0.3155847402194076,0.19812795354643864,0.022562954313714436,0.9146341314476585,0.8008424810851277
CID005744-1,0.13550615479447972,0.30027033249560825,0.0042052949538108645,0.27573132663986105,0.2515100219118803,0.032776869204359786,0.8946896748525432,0.7293822437933306
CID005745-1,0.14141188538415358,4.925998796571204e-06,0.11264378112350765,0.4944156538965168,0.22561240937120472,0.025911344225820653,0.8635754913960689,0.6550963792648927
CID005746-1,0.28824085446648123,0.11915370071353858,0.06878609684215163,0.25423252878044095,0.2623281298248194,0.007258689372568283,0.8209014327885378,0.6355257362414322
CID005747-1,0.00026056309782177683,4.195965318006209e-05,0.13651064610908586,0.5110320006416924,0.28949181662086393,0.06266301387735598,0.8075311397508821,0.6967732817337604
CID005748-1,0.21178444080059095,0.01461997125892077,1.6592258908067884e-05,0.40582514700114564,0.3302952203097593,0.03745862837067529,0.8538795689634484,0.7189859055568968
CID005749-1,0.005055812628414409,0.3556647763625441,0.003957983047812103,0.3680222521557506,0.26388965287966687,0.003409522925811814,0.9105685304806579,0.7898644102380702
CID005750-1,0.003356517373486995,0.23316964566347403,0.0009269722593831766,0.4350663633878024,0.32722451835693306,0.00025598295892051914,0.8819352593108248,0.768578140409837
CID005751-1,0.06896720476100818,0.30376035345521535,0.02814409625051661,0.23469703223212848,0.3611211704874076,0.0033101428137237146,0.7614971080231359,0.5704764315243502
CID005752-1,0.22118719007952015,0.47796854449033777,0.0012905760014723356,0.09920576133275222,0.18129743596758996,0.019050492128327556,0.9205109885748133,0.8384797173287142
CID005753-1,0.0026146775418573634,0.36139900708566886,0.0013546087623645747,0.52235779161276,0.11085213542156891,0.001421779575780296,0.9151434538312365,0.749551819872163
CID005754-1,0.003989872383055875,0.5766219125695371,0.0005633836972253354,0.40264341287338107,0.016001396511240027,0.00018002196556056907,0.9353277173782611,0.8583338226579487
CID005755-1,0.002681840396570199,0.13584883584142682,0.23294261581955256,0.10732454033405345,0.43233479567639377,0.08886737193200324,0.759285788435586,0.6027421193659258
CID005756-1,0.19016863642758863,0.053930893515159256,0.008522471723710578,0.4933796331540506,0.22509411490099204,0.028904250278498904,0.8749500154382698,0.7575042103560709
CID005757-1,0.0913703529277817,0.10068421219510104,0.2921586762612105,0.026607286731221095,0.43850424982503206,0.05067522205965379,0.7765750087017056,0.6397698658781118
CID005758-1,0.011373072554746963,0.5604761668292445,0.00023891496472602382,0.29559154627696804,0.12211338973113829,0.01020690964317615,0.9261957904336766,0.8454277928587789
CID005759-1,0.001947434627627468,3.956188856269543e-06,0.29586305122472595,0.3155013880948257,0.27187837229798417,0.11480579756598058,0.7816518323305653,0.7079002332364863
CID005760-1,0.013405036645883318,0.5701630333856755,0.0036769981203003043,0.3503095611128771,0.052370811409476234,0.010074559325787519,0.9265600914922181,0.8205090404344398
CID005761-1,0.0805557795980806,0.09695955690428074,0.1792239410883656,0.24051616343065102,0.37331010941674,0.029434449561881987,0.7543836065496448,0.5891924586553428
