,B Cell,Epithelium,Myeloid,Stroma,T Cell,Neutrophil,rho_Spearman,rho_Pearson
CID004706-1,0.09207327755135611,0.3565486578150632,0.002691791780251848,0.2565642041372692,0.2902776327384795,0.0018444359775802205,0.8496000390205833,0.7790532223702427
CID004707-1,0.3186701335444271,0.26690266712807464,0.010787470811026814,0.1655368829253607,0.23801995135775583,8.289423335493392e-05,0.7760316066725197,0.5628038219381848
CID004708-1,0.0052419420052434345,0.46424425635139965,0.0106466504060059,0.014318241767826208,0.5054617413169495,8.716815257526404e-05,0.7114824107190519,0.5074142662206008
CID004709-1,0.0824710583483153,0.04921497295147739,0.013246887406110757,0.4552685356817816,0.3935822679181845,0.006216277694130587,0.8408159702739436,0.7149974093467826
CID004710-1,0.052062573695677135,0.1839285892092316,0.00012974479736153202,0.3913529063289149,0.37108579249315893,0.0014403934756560216,0.8473027021753974,0.7736873487563845
CID004711-1,0.232495348270199,0.19521551791419353,3.8986802153001136e-05,0.38383615942741095,0.18809863715997335,0.00031535042607024283,0.8133645498000195,0.6247626069304117
CID004712-1,0.054572600107243366,0.39672601011593,0.1069778306915964,0.005251959752806907,0.4151285657818333,0.02134303355059004,0.6932280951134054,0.4754215880392556
CID004713-1,0.0010240254476012432,0.3540952702795073,0.0509456252313352,0.3839036347417477,0.20547257445984887,0.004558869839959675,0.891459993266749,0.7967856652719221
CID004714-1,0.11168897930256418,0.43356927039200277,0.020280059975290976,0.3235139054251188,0.10474046152329304,0.006207323381730439,0.8881133181211736,0.8158074054436218
CID004715-1,0.03760781970435673,0.58523375545649,0.005835306985233518,0.3580463551353382,0.006078821202868071,0.0071979415157134245,0.9016894338968181,0.8899017223369913
CID004716-1,0.10508856094078496,0.42250633901502116,0.00025941603039389,0.4316898752657426,0.03220611692186155,0.008249691826195914,0.8655793713138568,0.8197901429419875
CID004717-1,0.01689028494454757,0.47623622538189786,0.035351086967197395,0.09736430819036368,0.348693398158513,0.025464696357480346,0.8704921507749472,0.7881477111406425
CID004718-1,0.004138719401813794,0.6266171209761919,0.016021751723141502,0.2332952728175303,0.11798173289254642,0.0019454021887760824,0.9191611923632815,0.7920854637526797
CID004719-1,0.10141904631849565,0.43252880862362214,0.009641011671942023,0.42966315803243643,0.025717957692935653,0.0010300176605682117,0.9175348746463758,0.8545847273456768
CID004720-2,0.18337707028123798,0.2407365611523944,0.0016851731807166407,0.455262944808655,0.11523017164971391,0.003708078927282185,0.9089072749716898,0.7518369703037505
CID004721-1,0.03783531232743121,0.29364358208473773,0.327067411035418,0.11151101856775449,0.20597718219111139,0.02396549379354722,0.7263388937664618,0.5367741636812317
CID004722-1,0.015967306750659545,0.5576175643315932,0.0042644148176299605,0.2687101331774411,0.15123957280944295,0.0022010081132333103,0.8978025117066751,0.8271361202190771
CID004723-1,0.01811434288600117,0.5221467494979647,0.002151097218103063,0.38299940052915765,0.07267324854690846,0.001915161321864951,0.9350648717198321,0.8519659738789578
CID004724-1,0.10492792409248188,0.4214386473299688,0.00336294970339106,0.43103115444867185,0.03071180180650867,0.008527522618977646,0.9065973391189417,0.8085452814830639
CID004725-1,0.386253680007176,0.26726383601892956,0.101133873748245,0.008729226338233236,0.23562676018442316,0.0009926237029928722,0.8476589483659397,0.7480463685402448
CID004726-1,0.20017739490437841,0.3183797953684466,0.09597691460534025,0.19908327524405295,0.17938689752666212,0.006995722351119632,0.8410691639840014,0.7382888611058033
CID004727-1,0.1949939094457976,0.4002278861029777,0.020056461800643258,0.382055855316198,0.0010381455585341422,0.001627741775849317,0.899741488635255,0.6653226883319591
CID004728-1,0.2091473964187932,0.40451141441130783,0.030645167703324875,0.09838621435025595,0.2493729089743213,0.00793689814199683,0.8710711150131694,0.6818081385428212
CID004729-1,0.14665828509080625,0.3610975094438158,0.01736546625150758,0.3723925549249543,0.09594834365962165,0.006537840629294372,0.8986440347283191,0.8019866888708034
CID004730-1,0.32643584124768,0.3288734230735654,0.001448316744958182,0.29686237388010683,0.046040539351710714,0.00033950570197893693,0.8650570676031606,0.7114182961358884
CID004731-1,0.2530467227848805,0.11088109408389776,0.10627702115321132,0.06810162048866217,0.46111565188786063,0.0005778896014876547,0.707716550223581,0.4560626555769265
CID004732-1,0.006686208913424755,0.6373999853542874,0.0005922770815160344,0.351514519471098,2.888034517082541e-05,0.0037781288345029077,0.9366426015286974,0.8919057273985782
CID004733-1,0.15033534477174829,0.3324976587843642,0.00447671395218861,0.4374954827820778,0.0745558126109716,0.0006389870986495035,0.9025125001558623,0.8326083202058038
CID004734-1,0.2505647204193212,0.24010649778000426,0.002256645142018664,0.46185372542532277,0.04482782298030654,0.0003905882530265789,0.8597289243008017,0.6457797419342267
CID004735-1,0.00026853394740876613,0.30659512254767224,0.0024479943424667635,0.31452497740967056,0.3621166980864128,0.01404667366636889,0.7022847381626008,0.5888953919526753
CID004736-1,0.09370630813830005,0.5055250275838314,0.012137740522725279,0.3313806090976386,0.0566970350614206,0.0005532795960840635,0.8828464195314156,0.8070458790106863
CID004737-1,0.13563814217795045,0.4196287793257845,0.05407200606923086,0.38198495001185606,0.007763170968325487,0.0009129514468527569,0.9248853770363866,0.7823821580275373
CID004738-1,0.08494749582752112,0.516349456370581,0.010326573213743102,0.3772252291179234,0.008766897234417209,0.00238434823581413,0.8597341386029524,0.7721467288076836
CID004739-1,0.1690809229691856,0.17430046659571613,0.008269691229924712,0.4461396596146147,0.20217889647031428,3.0363120244561165e-05,0.8548460703998804,0.808008594954332
CID004740-1,0.08724387141261024,0.3301271267497526,0.00041132863115037586,0.3457696963450436,0.23634396660827653,0.00010401025316665079,0.9063652326602283,0.8400106049479434
CID004741-1,0.14182758253416095,0.2460979844124355,0.000393787872169424,0.4974089355141928,0.11423540113136854,3.630853567282209e-05,0.820089572642597,0.7525230336050127
CID004742-1,0.19487437152282275,0.2238226954289483,0.03632255138104752,0.40951978562669533,0.13327868116030292,0.0021819148801831795,0.7993951809579553,0.768200483493219
CID004743-1,0.2799759706369599,0.32611070167227946,0.0013220234222929923,0.36780839926776093,0.024478748917369435,0.0003041560833370874,0.8611598868403082,0.6986589655262089
CID004744-1,0.2558427352737276,0.29639878254296775,0.0010806055611219383,0.2970133258782115,0.1454036194014921,0.004260931342479131,0.8378084514769512,0.7876007785838274
CID004745-1,0.10073728864073962,0.3140923493494821,0.0016834326107983014,0.385305841967573,0.1981662973732394,1.4790058167680702e-05,0.9049751243781095,0.7750856522469286
CID004746-1,0.0910865762004847,0.45331041186221444,0.04300900439060453,0.38940554093756596,0.02118827075915893,0.002000195849971434,0.9105892108087015,0.8364414087552975
CID004747-1,0.44885831377420216,0.16401668237777386,0.002332652225434465,0.10088932473286381,0.27323211137593134,0.010670915513794335,0.792725595082233,0.7235147118705383
CID004748-1,0.1285229302033806,0.3354203507238932,0.007701085885656667,0.3499498854415245,0.1780932936402862,0.0003124541052586998,0.8939837155076746,0.7982905068963267
CID004749-1,0.04631959714224938,0.5861612222139612,0.0004075073381809837,0.32648951738576,0.036908049839754827,0.003714106080093643,0.8981806653009462,0.873571448596873
CID004750-1,0.2874542963977804,0.419539119206942,0.00163988953148115,0.23593872155897805,0.04741613068584027,0.00801184261897815,0.834367012057507,0.8005989524607008
CID004751-1,0.39889375867257143,0.33248326074547996,0.000212734311501101,0.0013770124612633465,0.26605326531228884,0.0009799684968952566,0.6881943665132981,0.5556123637555294
CID004752-1,0.31370446799345486,0.20616808738873257,0.013617443102966344,0.0967970474553025,0.34532697129670786,0.024385982762835805,0.8258482025960423,0.7058743181270403
CID004753-1,0.19790283577227114,0.30782430836635616,0.004991411930179684,0.17319244016990992,0.3101344220773935,0.005954581683889623,0.8553116769095698,0.7680411376208303
CID004754-1,0.08409612677495601,0.4181931939747662,0.015712743476604018,0.38992841722906757,0.08736016764638868,0.004709350898217574,0.8829236172080771,0.7414061475317519
CID004755-1,0.050049106527143415,0.7029396318464802,0.034938862996506864,0.08333827238454872,0.12323696310226954,0.005497163143051237,0.6807354959223179,0.4970083354089505
CID004756-1,0.3031686673283551,0.33633959415864134,0.0002393094215197372,0.03173794386764066,0.32818478711147386,0.00032969811236930447,0.8751405877878776,0.8103706316425815
CID004757-1,0.12893237674584132,0.431524245477512,0.0012727022697335184,0.145352033824746,0.2860493407518118,0.006869300930355356,0.8573748902546092,0.7730172959432009
CID004758-1,0.061832278454528954,0.3773403975267439,0.002288116986981922,0.5440702502033593,0.01267035330523773,0.001798603523148095,0.8610456489482412,0.8127115664585977
CID005704-1,0.04700731395749728,0.05765432917863174,0.04664705012096649,0.6285805439333657,0.2078151123919378,0.012295650417600926,0.856370110233148,0.7186769104546488
CID005705-1,0.0988052612432498,0.0059837952639242116,0.12011037201051848,0.5904764108632344,0.13024182576976445,0.05438233484930861,0.8885522263369867,0.6960554856566701
CID005706-1,0.1796642477210168,0.21726541873733496,0.028086711561399212,0.31298201207224624,0.22714757645180858,0.03485403345619417,0.8236708613793775,0.7520270843022127
CID005707-1,0.056687305181010644,0.0003075921419840105,0.22450911542601149,0.4239673871005018,0.293438677875049,0.0010899222754431775,0.7423617208077261,0.6120122687471772
CID005708-1,0.08975190277026449,0.0025887836497437873,0.3183627800518377,0.27369495700220414,0.29783541553388776,0.017766160992062095,0.7546659848789218,0.6145237683529027
CID005709-1,0.1068330209899465,0.4580235238127528,0.08440227545339467,0.003703475062705457,0.32476345907026344,0.02227424561093715,0.6723814284694096,0.5306045852542443
CID005710-1,0.1297590622864419,0.27192862169539667,0.00021537408871007377,0.3662095529595783,0.23081867777846624,0.0010687111914068315,0.8768325154813764,0.824965092135023
CID005711-1,0.026183373257748634,0.2439946167116262,0.0024607855815928182,0.5526673882739218,0.17454549442335487,0.00014834175175561576,0.8869861220214716,0.7940816322315548
CID005712-1,0.12734307732286718,0.3548431877076861,0.004318164025718802,0.3686502827075378,0.13254044337774884,0.01230484485844127,0.8656342348408335,0.7884990850608318
CID005713-1,0.0886247533962972,0.2809113215079297,0.008999924569619656,0.43066064865579246,0.18951683754166815,0.0012865143286930546,0.7796215003414301,0.5954896924480338
CID005714-1,0.11602565110059333,0.36833290957267906,0.03843389825985018,0.36783867719387253,0.10606876083432062,0.0033001030386842884,0.81797873378207,0.7700735225177786
CID005715-1,0.11253025195468384,0.003986380681162755,0.025013406757973027,0.6146240691098325,0.2423523832910145,0.0014935082053334186,0.8693889477336644,0.692807541359569
CID005716-1,0.16414508545906864,0.4376750594515159,0.009833189828546196,0.2576114303035201,0.10986951652034048,0.02086571843700874,0.8763326226012793,0.8276525442660251
CID005717-1,0.11176109378140513,0.34870343648880714,0.04221189128620854,0.25769085707089306,0.22069625657604933,0.018936464796636823,0.8290315340590283,0.736646005334286
CID005718-1,0.2750568866788509,0.21765728430650472,0.001062138712183472,0.29412120588895224,0.21168395168921142,0.0004185327242972257,0.8491415471661301,0.6729944160828941
CID005719-1,0.0002510150582277644,0.17806415452151336,0.010744084089208381,0.29997800881290704,0.4984892687886126,0.012473468729530883,0.6674905247424332,0.6469514807623843
CID005720-1,0.16146793627758255,0.23249788869199772,0.017885718990958616,0.3124309599082079,0.22541913144533338,0.05029836468591978,0.677063305028741,0.5734779966718652
CID005721-1,0.08342474209599549,0.1254533288063466,0.022254178856464486,0.46790718786233637,0.28709419686352783,0.01386636551532942,0.6681476418318524,0.6318313517812697
CID005722-1,0.0394289769903871,0.4631820749446913,0.009974230954155295,0.34839606165344983,0.13412739919532715,0.004891256261989266,0.9136049077918678,0.8493081013521571
CID005723-1,0.13286026522026848,0.3445249454370085,0.003156469706819467,0.4300662959499266,0.08560461127901552,0.0037874124069611726,0.8371251511864237,0.7805724500347275
CID005724-1,0.12025998460135699,0.18032320457687304,0.003216511286180199,0.5416969961668591,0.1510734454336051,0.003429857935125687,0.8600082295290465,0.6953286713839034
CID005725-1,0.11256256777770642,0.12318819626840175,0.003403104463109664,0.46221616753564626,0.29548419969179185,0.0031457642633440737,0.8891756755071758,0.7878890423373622
CID005726-1,0.3048928266034257,0.17561019610251358,0.008337500563477348,0.3435021900269017,0.1643515607673314,0.003305725936350224,0.7706370110233148,0.5228226765078258
CID005727-1,0.13680053154136418,0.4667203130843678,0.0022901623168543658,0.33711415997477523,0.05547566856447382,0.001599164518164603,0.8943328470429805,0.8570276798872034
CID005728-1,0.047180503760679025,0.518581739533171,0.00808854370813888,0.4030627707268636,0.0061264158163650455,0.016960026454782416,0.8833107191316146,0.867242237073795
CID005729-1,0.12947450217219567,0.42748416963586094,0.0002270617658231985,0.4244788058434315,0.010871700525542122,0.007463760057146563,0.8798003523194362,0.7933963608817052
CID005730-1,0.08028839991551633,0.4366556274576598,0.0003388477742840406,0.47673898428606604,0.005413287657207418,0.0005648529092664121,0.8832155014401676,0.8235280275332508
CID005731-1,0.08246677026351978,0.3708932100495326,0.0012142692513637304,0.4712793784942029,0.07410242055229768,4.3951389083304305e-05,0.8795595955061783,0.7697020195680407
CID005732-1,0.3173639934365764,0.32197307700474975,0.002582560995609052,0.2972870305988252,0.06065821239276546,0.0001351255714740195,0.8226760932181199,0.7211421975086056
CID005733-1,0.04062797911636226,0.3249529557402658,0.008186719866968551,0.49633270610118063,0.12946879369615064,0.0004308454790721524,0.887020778460638,0.810006024896103
CID005734-1,0.005425160459979692,0.49571637680415287,0.00010161446363382055,0.49028593640083834,0.0007399777948036638,0.007730934076591593,0.8814947817304455,0.8143263861921549
CID005735-1,0.07661135155816062,0.32057543929213195,0.002217001074631096,0.4833050754812391,0.11671421091401193,0.0005769216798253129,0.8482075836357061,0.7279417158298086
CID005736-1,0.07123723057326475,0.5059719106858483,0.011936889648350388,0.33594321766851826,0.07459343782273112,0.00031731360128711374,0.8989563460891035,0.8236604523756057
CID005737-1,0.09480869553084526,0.4790295900502014,0.003151262808824607,0.37524730711827503,0.0463708462859852,0.001392298205868506,0.9163979600743152,0.8072206327558625
CID005738-1,0.2541077255744524,0.2646918291093526,9.282174571907203e-05,0.26145332810216904,0.21884133729123512,0.0008129581770718533,0.7963515754560531,0.695669245363052
CID005739-1,0.07883105221251159,0.3379945408642586,0.0008720164872131057,0.44378635666563654,0.13834630712237678,0.000169726648003464,0.8702224173251389,0.7939091558126007
CID005740-1,0.1034269004482555,0.2989471822901403,0.0001416726342726085,0.4370486132572874,0.1584620017114472,0.001973629658597055,0.8832601697395376,0.7738478188949633
CID005741-1,0.04787072083138465,0.26656237796153137,0.012942462059419702,0.5286103726654848,0.1439932123082671,2.0854173912408594e-05,0.856776269030786,0.790653810606311
CID005742-1,0.00971765581707179,0.5535138901368755,0.005137260373563544,0.3931282437875853,0.00029744918008633064,0.03820550070481762,0.9142682577089489,0.8398684717466197
CID005743-1,0.2992173407345634,0.15003732559536898,0.10629494330436026,0.18980475330305094,0.23270602855774417,0.021939608504912243,0.8565845564640261,0.7513406898225006
CID005744-1,0.1345066484226862,0.3138603115164678,0.0045830570282382405,0.2254077400835386,0.3151682472241148,0.006473995724954364,0.8468393327480245,0.8001584095856097
CID005745-1,0.2085382798488119,0.0007065701166291362,0.08265616090741393,0.3995790378416858,0.2735808472357258,0.034939104049733466,0.8316554482489512,0.7053482291925973
CID005746-1,0.3471204473528297,0.1916368909894133,0.0432422966117991,0.1466710488641591,0.2707541401835027,0.0005751759982962286,0.8028143595746755,0.5929906642816893
CID005747-1,0.01812006314799247,0.002332651070601069,0.11799304708376693,0.4029025743367161,0.3585765967212146,0.10007506763970882,0.7523846930759736,0.6059472980490076
CID005748-1,0.24184236524931568,0.019698465175202483,0.01948340490666841,0.3287748974388463,0.3613314209114884,0.028869446318478834,0.7845708799361588,0.7012957338976833
CID005749-1,0.11678960913211191,0.34719599372482496,0.00105118477586599,0.28055308785560645,0.2535717495576801,0.0008383749539106984,0.8578528924007414,0.7945265380868645
CID005750-1,0.09596192784701,0.2698912715463902,0.011200204422900104,0.3774399874617934,0.24353104951427687,0.00197555920762928,0.7750124973220025,0.7274463680990115
CID005751-1,0.0505536731055442,0.35237306375465277,0.019114032563279554,0.19176150584414584,0.38538019295398956,0.0008175317783881998,0.5990324068878665,0.31853198722707077
CID005752-1,0.349408155435649,0.48302107798726207,0.005763376999789844,0.006442929763464694,0.1382457793258078,0.017118680488026564,0.9198942630207358,0.8521533494015451
CID005753-1,0.032367415401209305,0.3680885156176253,0.016506253724462048,0.4347511694902237,0.13056807633785372,0.017718569428625958,0.8564720258357337,0.8117071010446264
CID005754-1,0.035471306007080074,0.5531921609913556,0.019423701335406492,0.3897773040333266,0.0017542722585817047,0.00038125537424956314,0.8992456265040711,0.8793157448845089
CID005755-1,0.023947633476691047,0.11833623974420493,0.3277683095475587,0.05804368503424671,0.43347631175511797,0.03842782044218066,0.6544617990022547,0.37050093567676357
CID005756-1,0.2008446958124121,0.08279886524988908,0.009100367280011947,0.4753305390868256,0.22158418791999515,0.010341344650866096,0.837429394381476,0.7044539745936452
CID005757-1,0.00021053867607646187,0.10217556451837503,0.48617543537104724,0.0004780731195433791,0.38191551308867183,0.02904487522628599,0.6918441141020489,0.5435643410322386
CID005758-1,0.0005394383075019657,0.6370805169720007,0.014859633548744198,0.24843078558801965,0.09769340778657806,0.001396217797155377,0.8992878743537216,0.6982871279912678
CID005759-1,0.0009904077854137724,0.001024686397832512,0.24818487186819668,0.2533130205535179,0.3142447169107112,0.18224229648432794,0.7438424171248598,0.647015505540873
CID005760-1,0.002099488718209027,0.658426043153733,0.010568667074962079,0.2999006215436322,0.028911240422191644,9.393908727206482e-05,0.8837820700419471,0.7403463466453073
CID005761-1,0.12270419155345934,0.1030506251408952,0.14575888266060238,0.09592585120338991,0.4831366987032928,0.04942375073836035,0.6513910284530866,0.4201364295450436
